filepath,style index,style name
/media/andrea/New Volume/train/train/63613.jpg,2,Realism
/media/andrea/New Volume/train/train/85890.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/8607.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/81573.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/5991.jpg,2,Realism
/media/andrea/New Volume/train/train/23871.jpg,1,Cubism
/media/andrea/New Volume/train/train/18801.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/2278.jpg,2,Realism
/media/andrea/New Volume/train/train/10984.jpg,0,Impressionism
/media/andrea/New Volume/train/train/80074.jpg,0,Impressionism
/media/andrea/New Volume/train/train/75506.jpg,2,Realism
/media/andrea/New Volume/train/train/62960.jpg,2,Realism
/media/andrea/New Volume/train/train/82959.jpg,2,Realism
/media/andrea/New Volume/train/train/45066.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/31811.jpg,0,Impressionism
/media/andrea/New Volume/train/train/66272.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/2866.jpg,2,Realism
/media/andrea/New Volume/train/train/29912.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/87440.jpg,2,Realism
/media/andrea/New Volume/train/train/56259.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/13513.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/41580.jpg,2,Realism
/media/andrea/New Volume/train/train/98774.jpg,2,Realism
/media/andrea/New Volume/train/train/23895.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/9222.jpg,2,Realism
/media/andrea/New Volume/train/train/25678.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/38799.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/88907.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/63167.jpg,2,Realism
/media/andrea/New Volume/train/train/72191.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/13857.jpg,2,Realism
/media/andrea/New Volume/train/train/36620.jpg,2,Realism
/media/andrea/New Volume/train/train/32232.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62661.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/93902.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/87750.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/54231.jpg,2,Realism
/media/andrea/New Volume/train/train/100232.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/45246.jpg,2,Realism
/media/andrea/New Volume/train/train/56812.jpg,2,Realism
/media/andrea/New Volume/train/train/70474.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/56630.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/53000.jpg,2,Realism
/media/andrea/New Volume/train/train/43916.jpg,0,Impressionism
/media/andrea/New Volume/train/train/19114.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/96548.jpg,0,Impressionism
/media/andrea/New Volume/train/train/86967.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/60222.jpg,0,Impressionism
/media/andrea/New Volume/train/train/19924.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/75568.jpg,2,Realism
/media/andrea/New Volume/train/train/65852.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/39796.jpg,0,Impressionism
/media/andrea/New Volume/train/train/98339.jpg,0,Impressionism
/media/andrea/New Volume/train/train/97596.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/46118.jpg,2,Realism
/media/andrea/New Volume/train/train/41321.jpg,0,Impressionism
/media/andrea/New Volume/train/train/47451.jpg,2,Realism
/media/andrea/New Volume/train/train/47446.jpg,2,Realism
/media/andrea/New Volume/train/train/74775.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/88159.jpg,0,Impressionism
/media/andrea/New Volume/train/train/33830.jpg,2,Realism
/media/andrea/New Volume/train/train/66300.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/9397.jpg,2,Realism
/media/andrea/New Volume/train/train/44550.jpg,2,Realism
/media/andrea/New Volume/train/train/100510.jpg,2,Realism
/media/andrea/New Volume/train/train/74380.jpg,2,Realism
/media/andrea/New Volume/train/train/87626.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/50393.jpg,0,Impressionism
/media/andrea/New Volume/train/train/59216.jpg,2,Realism
/media/andrea/New Volume/train/train/78401.jpg,2,Realism
/media/andrea/New Volume/train/train/83829.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/16846.jpg,0,Impressionism
/media/andrea/New Volume/train/train/80182.jpg,0,Impressionism
/media/andrea/New Volume/train/train/54721.jpg,2,Realism
/media/andrea/New Volume/train/train/51337.jpg,2,Realism
/media/andrea/New Volume/train/train/30803.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/82973.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/67813.jpg,2,Realism
/media/andrea/New Volume/train/train/56523.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55279.jpg,2,Realism
/media/andrea/New Volume/train/train/89117.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/74984.jpg,2,Realism
/media/andrea/New Volume/train/train/92819.jpg,1,Cubism
/media/andrea/New Volume/train/train/43820.jpg,0,Impressionism
/media/andrea/New Volume/train/train/44745.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/101270.jpg,2,Realism
/media/andrea/New Volume/train/train/33917.jpg,2,Realism
/media/andrea/New Volume/train/train/87431.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/20409.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/88890.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/99860.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/1707.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/19728.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/18949.jpg,2,Realism
/media/andrea/New Volume/train/train/38001.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/32124.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/43359.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/3754.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/67335.jpg,0,Impressionism
/media/andrea/New Volume/train/train/36783.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/59517.jpg,2,Realism
/media/andrea/New Volume/train/train/64278.jpg,2,Realism
/media/andrea/New Volume/train/train/82759.jpg,0,Impressionism
/media/andrea/New Volume/train/train/71994.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/98693.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/85980.jpg,2,Realism
/media/andrea/New Volume/train/train/91924.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/87471.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/75214.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/39698.jpg,0,Impressionism
/media/andrea/New Volume/train/train/79477.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/10494.jpg,2,Realism
/media/andrea/New Volume/train/train/65869.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/72244.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/78696.jpg,2,Realism
/media/andrea/New Volume/train/train/39095.jpg,0,Impressionism
/media/andrea/New Volume/train/train/35744.jpg,2,Realism
/media/andrea/New Volume/train/train/84130.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/84901.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/83912.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/35841.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/77291.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/23875.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/46479.jpg,0,Impressionism
/media/andrea/New Volume/train/train/79338.jpg,2,Realism
/media/andrea/New Volume/train/train/88956.jpg,0,Impressionism
/media/andrea/New Volume/train/train/61964.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/84220.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/23522.jpg,2,Realism
/media/andrea/New Volume/train/train/70693.jpg,2,Realism
/media/andrea/New Volume/train/train/62288.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/27765.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41100.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/15902.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/87704.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/91382.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/73361.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/80380.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/43640.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/16923.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/748.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/81350.jpg,1,Cubism
/media/andrea/New Volume/train/train/45948.jpg,2,Realism
/media/andrea/New Volume/train/train/66283.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/84268.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/72196.jpg,0,Impressionism
/media/andrea/New Volume/train/train/59043.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/63995.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/23592.jpg,2,Realism
/media/andrea/New Volume/train/train/54240.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89543.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/97088.jpg,0,Impressionism
/media/andrea/New Volume/train/train/9008.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/17443.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/52132.jpg,2,Realism
/media/andrea/New Volume/train/train/10660.jpg,2,Realism
/media/andrea/New Volume/train/train/53720.jpg,2,Realism
/media/andrea/New Volume/train/train/49862.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/18446.jpg,0,Impressionism
/media/andrea/New Volume/train/train/79371.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/18270.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/40579.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/32849.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/40004.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/39961.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/1975.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/60093.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/9080.jpg,2,Realism
/media/andrea/New Volume/train/train/73657.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/11675.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/87748.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/84517.jpg,2,Realism
/media/andrea/New Volume/train/train/59409.jpg,2,Realism
/media/andrea/New Volume/train/train/14978.jpg,2,Realism
/media/andrea/New Volume/train/train/67032.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89174.jpg,2,Realism
/media/andrea/New Volume/train/train/27683.jpg,2,Realism
/media/andrea/New Volume/train/train/10230.jpg,2,Realism
/media/andrea/New Volume/train/train/80842.jpg,0,Impressionism
/media/andrea/New Volume/train/train/70284.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/96538.jpg,2,Realism
/media/andrea/New Volume/train/train/33002.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/55894.jpg,0,Impressionism
/media/andrea/New Volume/train/train/99399.jpg,2,Realism
/media/andrea/New Volume/train/train/54745.jpg,2,Realism
/media/andrea/New Volume/train/train/56434.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/8462.jpg,2,Realism
/media/andrea/New Volume/train/train/57228.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/76181.jpg,2,Realism
/media/andrea/New Volume/train/train/24215.jpg,1,Cubism
/media/andrea/New Volume/train/train/83301.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/46124.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/55727.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/71160.jpg,2,Realism
/media/andrea/New Volume/train/train/101535.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/89622.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/52944.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/57353.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/62131.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/27526.jpg,0,Impressionism
/media/andrea/New Volume/train/train/12857.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/24519.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/31300.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/14545.jpg,2,Realism
/media/andrea/New Volume/train/train/87135.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/61239.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/81866.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/9199.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/22225.jpg,2,Realism
/media/andrea/New Volume/train/train/88671.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/57229.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/35746.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/70938.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/24889.jpg,1,Cubism
/media/andrea/New Volume/train/train/42654.jpg,1,Cubism
/media/andrea/New Volume/train/train/101358.jpg,2,Realism
/media/andrea/New Volume/train/train/53561.jpg,2,Realism
/media/andrea/New Volume/train/train/85506.jpg,1,Cubism
/media/andrea/New Volume/train/train/99701.jpg,2,Realism
/media/andrea/New Volume/train/train/32293.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/85607.jpg,2,Realism
/media/andrea/New Volume/train/train/21877.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/82624.jpg,0,Impressionism
/media/andrea/New Volume/train/train/57482.jpg,2,Realism
/media/andrea/New Volume/train/train/20394.jpg,1,Cubism
/media/andrea/New Volume/train/train/43308.jpg,1,Cubism
/media/andrea/New Volume/train/train/37537.jpg,2,Realism
/media/andrea/New Volume/train/train/83400.jpg,2,Realism
/media/andrea/New Volume/train/train/57968.jpg,0,Impressionism
/media/andrea/New Volume/train/train/92915.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/8429.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/25745.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55332.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/7524.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/4439.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/64315.jpg,2,Realism
/media/andrea/New Volume/train/train/22388.jpg,2,Realism
/media/andrea/New Volume/train/train/58287.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/11704.jpg,0,Impressionism
/media/andrea/New Volume/train/train/67204.jpg,0,Impressionism
/media/andrea/New Volume/train/train/48046.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/38847.jpg,2,Realism
/media/andrea/New Volume/train/train/73117.jpg,0,Impressionism
/media/andrea/New Volume/train/train/12078.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/34183.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41679.jpg,0,Impressionism
/media/andrea/New Volume/train/train/84080.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/98705.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/11430.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/47317.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/42238.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/62513.jpg,0,Impressionism
